id,franquia,is_franchise,estudio_principal,original_language,production_countries,status
9285,Road Trip Collection,True,DreamWorks Pictures,en,United States of America,Released
21879,,False,Polygram Pictures,en,United States of America,Released
98502,,False,Good Machine,en,United States of America,Released
955,Mission: Impossible Collection,True,Paramount Pictures,en,United States of America,Released
8584,Shanghai Noon Collection,True,Touchstone Pictures,en,"United States of America, Hong Kong",Released
962,,False,Charles Chaplin Productions,en,United States of America,Released
668,James Bond Collection,True,EON Productions,en,"United Kingdom, United States of America",Released
691,James Bond Collection,True,EON Productions,en,"United Kingdom, United States of America",Released
698,James Bond Collection,True,EON Productions,en,"France, United Kingdom, United States of America",Released
682,James Bond Collection,True,EON Productions,en,"United Kingdom, United States of America",Released
9600,Big Momma's House Collection,True,Regency Enterprises,en,"Germany, United States of America",Released
2768,,False,Paramount Pictures,en,United States of America,Released
10911,Navarone Collection,True,Highroad Productions,en,"United Kingdom, United States of America",Released
23939,,False,Morgan Creek Entertainment,en,United States of America,Released
11072,,False,Crossbow Productions,en,United States of America,Released
985,,False,AFI,en,United States of America,Released
938,,False,PEA,it,"Germany, Italy, Spain",Released
1551,,False,Stonebridge Entertainment,en,United States of America,Released
10246,Porky's Collection,True,Astral Bellevue Pathé,en,Canada,Released
19698,Porky's Collection,True,Simon Reeves Landsburg Productions,en,"Canada, United States of America",Released
23919,Porky's Collection,True,Melvin Simon Productions,en,"Canada, United States of America",Released
169,Predator Collection,True,Davis Entertainment,en,United States of America,Released
865,,False,Braveworld Productions,en,United States of America,Released
9663,,False,Columbia Pictures,en,United States of America,Released
10128,,False,20th Century Fox,en,United States of America,Released
9659,Mad Max Collection,True,Kennedy Miller Productions,en,Australia,Released
8810,Mad Max Collection,True,Kennedy Miller Productions,en,Australia,Released
9355,Mad Max Collection,True,Kennedy Miller Productions,en,Australia,Released
635,,False,Winkast Film Productions,en,"United Kingdom, United States of America",Released
10068,9½ Weeks Collection,True,Jonesfilm,en,United States of America,Released
11495,,False,The De Laurentiis Company,en,United States of America,Released
10117,,False,Silver Pictures,en,United States of America,Released
9679,,False,Touchstone Pictures,en,United States of America,Released
51333,,False,Pathé,en,"France, Germany, United Kingdom, United States of America",Released
482,Shaft Collection,True,Shaft Productions,en,United States of America,Released
592,,False,The Directors Company,en,United States of America,Released
12611,,False,Frank Yablans Presentations,en,United States of America,Released
9040,,False,Artists Entertainment Complex,en,"United States of America, Italy",Released
25364,,False,Paramount Pictures,en,United States of America,Released
5121,,False,Universal Pictures,en,United States of America,Released
6978,,False,Taft Entertainment Pictures,en,United States of America,Released
10571,,False,Dimension Films,en,United States of America,Released
479,Shaft (Reboot) Collection,True,Paramount Pictures,en,"Germany, United States of America",Released
7450,,False,David Kirschner Productions,en,United States of America,Released
31023,,False,TVG,es,Spain,Released
7443,Chicken Run Collection,True,Aardman,en,"France, United Kingdom, United States of America",Released
2123,,False,Conundrum Entertainment,en,United States of America,Released
2024,,False,Columbia Pictures,en,"Germany, United States of America",Released
17711,,False,Tribeca Productions,en,"Germany, United States of America",Released
2133,,False,Radiant Productions,en,United States of America,Released
15379,Missing in Action Collection,True,The Cannon Group,en,United States of America,Released
12764,Missing in Action Collection,True,Golan-Globus Productions,en,"United States of America, St. Kitts and Nevis, Netherlands, Mexico",Released
16094,House Party Collection,True,New Line Cinema,en,United States of America,Released
494,Shaft Collection,True,Shaft Productions,en,United States of America,Released
493,Shaft Collection,True,Shaft Productions,en,United States of America,Released
4244,,False,Walt Disney Pictures,en,United States of America,Released
4247,Scary Movie Collection,True,Brad Grey Pictures,en,United States of America,Released
20770,,False,Ignite Entertainment,en,United States of America,Released
1788,,False,Paramount Pictures,en,United States of America,Released
32275,,False,The Selznick Studio,en,United States of America,Released
36657,X-Men Collection,True,The Donners' Company,en,United States of America,Released
36047,,False,Morgan Creek Entertainment,en,United States of America,Released
2655,,False,DreamWorks Pictures,en,United States of America,Released
12599,Pokémon Collection,True,Nintendo,ja,Japan,Released
11940,Sinbad Collection,True,Andor Films,en,United Kingdom,Released
10276,,False,Touchstone Pictures,en,United States of America,Released
11624,,False,United Artists,en,United States of America,Released
11686,,False,United Artists,en,United States of America,Released
12107,The Nutty Professor Collection,True,Universal Pictures,en,United States of America,Released
6282,,False,Touchstone Pictures,en,United States of America,Released
9383,Hollow Man Collection,True,Columbia Pictures,en,"Germany, United States of America",Released
5551,,False,Village Roadshow Pictures,en,United States of America,Released
2360,,False,Fine Line Features,en,"France, United Kingdom",Released
33408,,False,Morgan Creek Entertainment,en,United States of America,Released
11589,,False,Katzka-Loeb,en,"United States of America, Yugoslavia",Released
15158,Phantasm Collection,True,Spacegate Productions,en,United States of America,Released
26515,Pumpkinhead Collection,True,DEG,en,United States of America,Released
39473,,False,Morgan Creek Entertainment,en,United States of America,Released
8843,The Cell Collection,True,Caro-McLeod,en,"United States of America, Germany",Released
10643,Godzilla (Millennium) Collection,True,Toho Pictures,ja,Japan,Released
37136,Naked Gun Collection,True,Paramount Pictures,en,United States of America,Released
37137,Naked Gun Collection,True,Paramount Pictures,en,United States of America,Released
3110,,False,Paramount Pictures,en,United States of America,Released
9651,,False,Artistry,en,"United Kingdom, United States of America",Released
11398,The Art of War Collection,True,Amen Ra Films,en,United States of America,Released
1588,Bring It On Collection,True,Universal Pictures,en,United States of America,Released
12211,Highlander Collection,True,Davis-Panzer Productions,en,"United Kingdom, United States of America",Released
1619,,False,Artisan Entertainment,en,United States of America,Released
786,,False,DreamWorks Pictures,en,United States of America,Released
10562,,False,TF1 International,en,United States of America,Released
12212,Urban Legend Collection,True,Phoenix Pictures,en,United States of America,Released
16,,False,Zentropa Entertainments,en,"Denmark, Finland, France, Germany, Iceland, Netherlands, Norway, Sweden",Released
22597,,False,Banner Entertainment,en,United States of America,Released
10637,,False,Jerry Bruckheimer Films,en,United States of America,Released
9003,Hellraiser Collection,True,New World Pictures,en,"United Kingdom, United States of America",Released
9064,Hellraiser Collection,True,Film Futures,en,"United Kingdom, United States of America",Released
11569,Hellraiser Collection,True,Dimension Films,en,United States of America,Released
2160,,False,Windsor Productions,en,United States of America,Released
2161,,False,20th Century Fox,en,United States of America,Released
10461,,False,The Canton Company,en,United States of America,Released
1597,Meet the Parents Collection,True,Universal Pictures,en,United States of America,Released
641,,False,Artisan Entertainment,en,United States of America,Released
16888,,False,SNL Studios,en,United States of America,Released
18498,Ghoulies Collection,True,Empire Pictures,en,United States of America,Released
